OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
73439,Polygon Z,61495475,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002067,0,133,0.224683
82098,Polygon Z,61500241,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003448,0,134,0.227683
82561,Polygon Z,61500845,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002155,0,135,0.230683
82596,Polygon Z,61496597,11/15/02,High,<Null>,<Null>,0.003,53.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002904,0,136,0.233683
91005,Polygon Z,61500359,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002007,0,137,0.236683
91030,Polygon Z,61495397,11/15/02,High,<Null>,<Null>,0.003,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002121,0,138,0.239683
99374,Polygon Z,61496457,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002296,0,139,0.242683
107535,Polygon Z,61495983,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002326,0,140,0.245683
107753,Polygon Z,61495451,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002269,0,141,0.248683
107778,Polygon Z,61495479,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002127,0,142,0.251683
108149,Polygon Z,61500773,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002235,0,143,0.254683
116584,Polygon Z,61495187,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002238,0,144,0.257683
116821,Polygon Z,61500705,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002432,0,145,0.260683
124941,Polygon Z,61495559,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002724,0,146,0.263683
125265,Polygon Z,61497045,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002364,0,147,0.266683
125594,Polygon Z,61500725,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002432,0,148,0.269683
133693,Polygon Z,61496223,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002165,0,149,0.272683
134142,Polygon Z,61500283,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00202,0,150,0.275683
134169,Polygon Z,61495345,11/15/02,High,<Null>,<Null>,0.003,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002413,0,151,0.278683
30322,Polygon Z,{E343BF15-175B-4056-AFBB-C806A9A12028},10/16/12,High,<Null>,<Null>,0.003052,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002535,0,152,0.281735
99253,Polygon Z,{32B35296-9B74-406C-AC18-D78EDF40910C},10/16/12,High,<Null>,<Null>,0.003177,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002783,0,153,0.284912
13435,Polygon Z,{F82897DF-1E9D-46FD-91E6-17A02BA64D24},10/16/12,High,<Null>,<Null>,0.003178,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002402,0,154,0.28809
107638,Polygon Z,{A420C88B-5D74-4784-A0CF-943BBB0C4523},10/16/12,High,<Null>,<Null>,0.003208,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002259,0,155,0.291298
82028,Polygon Z,{6EFD73D6-1DC0-41C8-9CA7-89367E8727C3},10/16/12,High,<Null>,<Null>,0.00325,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002743,0,156,0.294548
30251,Polygon Z,{3C7708EB-DE56-4C47-B1DB-5B75F3803170},10/16/12,High,<Null>,<Null>,0.003255,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002117,0,157,0.297803
90985,Polygon Z,{4C87C35A-E0CE-4753-9D02-9D2BF21F067E},10/16/12,High,<Null>,<Null>,0.003338,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002429,0,158,0.301141
56391,Polygon Z,{C3F26DBF-2B37-427D-B2C1-843DAEA7C9DA},3/26/14,High,<Null>,<Null>,0.00337,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00253,0,159,0.304511
13053,Polygon Z,{0F3192F2-7A75-4CE0-86A9-7C34AF274810},10/16/12,High,<Null>,<Null>,0.003528,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002417,0,160,0.308039
22213,Polygon Z,{16504CA0-AE7C-4026-9589-A3CB5B3F0066},10/16/12,High,<Null>,<Null>,0.003555,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002575,0,161,0.311594
99375,Polygon Z,{8E34EEA0-D1AB-4E49-B862-2107E2CDABAD},10/16/12,High,<Null>,<Null>,0.003614,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002467,0,162,0.315208
73618,Polygon Z,{8EDA14DE-B345-43AF-8987-24EB4F03E1DB},10/16/12,High,<Null>,<Null>,0.003704,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002914,0,163,0.318912
39051,Polygon Z,{E98826F5-89CE-43BD-9BF4-44158C703B01},10/16/12,High,<Null>,<Null>,0.003733,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002697,0,164,0.322645
81963,Polygon Z,{6250FA94-FDC6-4AA2-9117-C8B12B7A8E81},10/16/12,High,<Null>,<Null>,0.003858,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002555,0,165,0.326503
108070,Polygon Z,{967BCF0B-3224-419D-9111-1EC703F2C1B7},10/16/12,High,<Null>,<Null>,0.003971,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002528,0,166,0.330474
22387,Polygon Z,61495349,10/16/12,High,<Null>,<Null>,0.003989,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003303,0,167,0.334463
4617,Polygon Z,61495355,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002508,0,168,0.338463
13409,Polygon Z,61495323,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002613,0,169,0.342463
13434,Polygon Z,61496871,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002487,0,170,0.346463
13579,Polygon Z,61500831,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002505,0,171,0.350463
21789,Polygon Z,61500313,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002253,0,172,0.354463
22296,Polygon Z,61500721,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.0024,0,173,0.358463
22383,Polygon Z,61500741,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002875,0,174,0.362463
30653,Polygon Z,61496893,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002947,0,175,0.366463
30654,Polygon Z,61495129,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002454,0,176,0.370463
30815,Polygon Z,61495273,11/15/02,High,<Null>,<Null>,0.004,99.1,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002861,0,177,0.374463
30887,Polygon Z,61495361,11/15/02,High,<Null>,<Null>,0.004,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002677,0,178,0.378463
39109,Polygon Z,61495321,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002483,0,179,0.382463
56430,Polygon Z,61496885,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002676,0,180,0.386463
56587,Polygon Z,61495563,11/15/02,High,<Null>,<Null>,0.004,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00256,0,181,0.390463
65008,Polygon Z,61495171,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003007,0,182,0.394463
73770,Polygon Z,61495047,11/15/02,High,<Null>,<Null>,0.004,96,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00237,0,183,0.398463
90772,Polygon Z,61495585,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002451,0,184,0.402463
99630,Polygon Z,61496825,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00317,0,185,0.406463
99665,Polygon Z,61495445,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002358,0,186,0.410463
99738,Polygon Z,61495913,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002908,0,187,0.414463
108151,Polygon Z,61500747,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002872,0,188,0.418463
116659,Polygon Z,61496195,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002624,0,189,0.422463
124940,Polygon Z,61500309,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002425,0,190,0.426463
134065,Polygon Z,61497011,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002977,0,191,0.430463
65257,Polygon Z,{79B79211-A1C4-41A2-9B11-C34B7B671922},10/16/12,High,<Null>,<Null>,0.004019,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002644,0,192,0.434482
56713,Polygon Z,{8BCD8684-ABC8-4384-9AA1-94E699A25A38},10/16/12,High,<Null>,<Null>,0.004072,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002778,0,193,0.438554
65221,Polygon Z,{88676095-6927-4F34-AC74-DA0F4CBB74F3},10/16/12,High,<Null>,<Null>,0.004199,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002775,0,194,0.442753
125640,Polygon Z,{8E3F43AF-F8A0-422B-8140-0A43DEBA506D},10/16/12,High,<Null>,<Null>,0.004223,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002904,0,195,0.446976
107636,Polygon Z,{75562815-36F5-49BF-AE57-E5AE486BE53F},10/16/12,High,<Null>,<Null>,0.004292,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003075,0,196,0.451268
82027,Polygon Z,{897BA2AE-04C5-444B-BF73-D69ABDB60184},10/16/12,High,<Null>,<Null>,0.004422,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.003188,0,197,0.45569
47988,Polygon Z,{D87ABF23-35C8-44B2-919D-5C8B994FD945},10/16/12,High,<Null>,<Null>,0.004433,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002884,0,198,0.460123
90808,Polygon Z,{755B887C-C46D-44C6-AEDF-545B68E876F6},10/16/12,High,<Null>,<Null>,0.004472,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003113,0,199,0.464595
73839,Polygon Z,61495773,10/16/12,High,<Null>,<Null>,0.004483,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00399,0,200,0.469078
99254,Polygon Z,{7EEC6013-D666-49F7-92EE-EC054E75F9F2},10/16/12,High,<Null>,<Null>,0.00451,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002638,0,201,0.473588
13626,Polygon Z,{664DA3D7-A371-4F06-B96D-1FB61714B53B},10/16/12,High,<Null>,<Null>,0.00475,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003551,0,202,0.478338
133760,Polygon Z,{FC742F22-5EB2-4C8B-8378-99073F312AF0},10/16/12,High,<Null>,<Null>,0.004845,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002816,0,203,0.483183
30956,Polygon Z,{6A418135-D19A-447F-B8DA-FB31423CF913},10/16/12,High,<Null>,<Null>,0.004879,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003387,0,204,0.488062
125237,Polygon Z,{B039F177-C747-436A-98D0-4D76FE85EC4B},10/16/12,High,<Null>,<Null>,0.004897,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003079,0,205,0.492959
116862,Polygon Z,61495693,10/16/12,High,<Null>,<Null>,0.004923,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003726,0.000001,206,0.497882
4768,Polygon Z,61500739,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002614,0,207,0.502882
13408,Polygon Z,61496555,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003085,0,208,0.507882
13510,Polygon Z,61496491,11/15/02,High,<Null>,<Null>,0.005,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003103,0,209,0.512882
22270,Polygon Z,61496839,11/15/02,High,<Null>,<Null>,0.005,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002842,0.000001,210,0.517882
30249,Polygon Z,61500375,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003529,0,211,0.522882
30816,Polygon Z,61495109,11/15/02,High,<Null>,<Null>,0.005,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002947,0,212,0.527882
30918,Polygon Z,61500889,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002796,0.000001,213,0.532882
39106,Polygon Z,61497033,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003062,0.000001,214,0.537882
47385,Polygon Z,61495757,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002865,0,215,0.542882
47605,Polygon Z,61495303,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0029,0,216,0.547882
47641,Polygon Z,61496659,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003257,0.000001,217,0.552882
47876,Polygon Z,61495467,11/15/02,High,<Null>,<Null>,0.005,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002911,0.000001,218,0.557882
56212,Polygon Z,61495597,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002697,0.000001,219,0.562882
56431,Polygon Z,61496271,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003035,0.000001,220,0.567882
65006,Polygon Z,61496829,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002868,0.000001,221,0.572882
73691,Polygon Z,61495207,11/15/02,High,<Null>,<Null>,0.005,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002734,0,222,0.577882
73733,Polygon Z,61500723,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003106,0,223,0.582882
73734,Polygon Z,61500635,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002798,0,224,0.587882
82436,Polygon Z,61500609,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002718,0,225,0.592882
82560,Polygon Z,61500881,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002635,0.000001,226,0.597882
90987,Polygon Z,61495093,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002787,0,227,0.602882
91009,Polygon Z,61494975,11/15/02,High,<Null>,<Null>,0.005,108.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002893,0.000001,228,0.607882
107716,Polygon Z,61500259,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003079,0,229,0.612882
108004,Polygon Z,61500623,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002635,0,230,0.617882
116515,Polygon Z,61496589,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002904,0.000001,231,0.622882
133843,Polygon Z,61495301,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002649,0,232,0.627882
125495,Polygon Z,{EDDDED50-02C8-4C51-B410-B8844279478F},10/16/12,High,<Null>,<Null>,0.005092,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002967,0.000001,233,0.632974
116750,Polygon Z,{305618C7-EE8E-49F0-96FB-D35A3A79BFC5},10/16/12,High,<Null>,<Null>,0.005174,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003213,0.000001,234,0.638148
90481,Polygon Z,{EAF1B442-6EB1-46B4-8D69-69EDE1CA982D},10/16/12,High,<Null>,<Null>,0.005175,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.003937,0.000001,235,0.643323
73886,Polygon Z,{C21EDD8D-76D5-4305-9A46-009606CC0A2C},10/16/12,High,<Null>,<Null>,0.005182,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00323,0.000001,236,0.648505
73768,Polygon Z,{B16D9904-D706-465B-A5CD-4BE2B8ABF3F0},10/16/12,High,<Null>,<Null>,0.005345,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004632,0.000001,237,0.65385
116860,Polygon Z,{A5C6BC21-B3CA-4A00-870E-86C9A514AF89},10/16/12,High,<Null>,<Null>,0.005404,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004433,0.000001,238,0.659254
125523,Polygon Z,{90F3A26C-099D-42DF-B9F6-7C249A1D7980},10/16/12,High,<Null>,<Null>,0.005409,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004553,0.000001,239,0.664663
56589,Polygon Z,{842D37DD-448B-42F9-ACB1-65111AA9684D},10/16/12,High,<Null>,<Null>,0.005442,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002879,0.000001,240,0.670105
13280,Polygon Z,61495503,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003052,0.000001,241,0.676105
22172,Polygon Z,61496541,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003185,0.000001,242,0.682105
22237,Polygon Z,61495069,11/15/02,High,<Null>,<Null>,0.006,93,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003072,0.000001,243,0.688105
39050,Polygon Z,61500229,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003898,0.000001,244,0.694105
39178,Polygon Z,61496383,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003331,0.000001,245,0.700105
39180,Polygon Z,61494979,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003683,0.000001,246,0.706105
56514,Polygon Z,61500653,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002952,0.000001,247,0.712105
64704,Polygon Z,61496017,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003146,0.000001,248,0.718105
65118,Polygon Z,61495015,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00296,0.000001,249,0.724105
65149,Polygon Z,61495091,11/15/02,High,<Null>,<Null>,0.006,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003271,0.000001,250,0.730105
65292,Polygon Z,61500261,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003364,0.000001,251,0.736105
73767,Polygon Z,61495327,11/15/02,High,<Null>,<Null>,0.006,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003181,0.000001,252,0.742105
82437,Polygon Z,61500607,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00328,0.000001,253,0.748105
90984,Polygon Z,61496903,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003067,0.000001,254,0.754105
91028,Polygon Z,61500659,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003417,0.000001,255,0.760105
91029,Polygon Z,61500701,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002781,0.000001,256,0.766105
99111,Polygon Z,61496029,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003405,0.000001,257,0.772105
99698,Polygon Z,61495157,11/15/02,High,<Null>,<Null>,0.006,108.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003698,0.000001,258,0.778105
99740,Polygon Z,61495541,11/15/02,High,<Null>,<Null>,0.006,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003088,0.000001,259,0.784105
116751,Polygon Z,61495283,11/15/02,High,<Null>,<Null>,0.006,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003069,0.000001,260,0.790105
124939,Polygon Z,61500365,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005316,0.000001,261,0.796105
124979,Polygon Z,61500357,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005162,0.000001,262,0.802105
125339,Polygon Z,61497051,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003236,0.000001,263,0.808105
125371,Polygon Z,61494959,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003113,0.000001,264,0.814105
