OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
39108,Polygon Z,{41D68D5A-815A-4F39-A718-9480C3446126},10/16/12,High,<Null>,<Null>,0.003032,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002307,0,148
81990,Polygon Z,{0152EBFB-D915-483C-9CF5-B615407FF939},10/16/12,High,<Null>,<Null>,0.003035,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00243,0,149
64512,Polygon Z,{7BBD5627-D0E4-4253-BBC1-CF87E08A9300},10/16/12,High,<Null>,<Null>,0.003116,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002076,0,150
125297,Polygon Z,{DDED98B4-FBEB-4924-AA31-D75BAF79D075},10/16/12,High,<Null>,<Null>,0.003136,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002764,0,151
133791,Polygon Z,{5CC26D93-A8FB-41CC-914F-D534E1BDD8B6},10/16/12,High,<Null>,<Null>,0.003165,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002423,0,152
13435,Polygon Z,{F82897DF-1E9D-46FD-91E6-17A02BA64D24},10/16/12,High,<Null>,<Null>,0.003178,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002402,0,153
72895,Polygon Z,{CF299157-C2CE-4D5C-B696-93794E007F94},10/16/12,High,<Null>,<Null>,0.003204,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002563,0,154
73372,Polygon Z,61495669,10/16/12,High,<Null>,<Null>,0.003245,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002439,0,155
47509,Polygon Z,{8652AB8C-FC02-4E76-B774-FDDD6FE49F8A},10/16/12,High,<Null>,<Null>,0.003249,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002859,0,156
39005,Polygon Z,{59CFA846-1CA1-4919-97C1-D03E77729C03},10/16/12,High,<Null>,<Null>,0.003327,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002711,0,157
125340,Polygon Z,{3F5745FB-B89C-42BF-9376-2206307CA3D3},10/16/12,High,<Null>,<Null>,0.003336,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00254,0,158
64833,Polygon Z,{B90F4A42-2F80-401F-9C9C-EC292C0C1975},10/16/12,High,<Null>,<Null>,0.003433,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002974,0,159
64830,Polygon Z,{E2E7951D-BF2F-4B29-9DDE-C2ED54420C2E},10/16/12,High,<Null>,<Null>,0.003588,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003176,0,160
125104,Polygon Z,{0BCBA18C-35D8-4354-8706-015799DC14CC},10/16/12,High,<Null>,<Null>,0.003723,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003392,0,161
73013,Polygon Z,{CF6E7167-0E46-4923-9396-40A026BEFE68},10/16/12,High,<Null>,<Null>,0.003825,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002546,0,162
133385,Polygon Z,{34BE698C-57B6-435F-AE09-B94CFA54C069},10/16/12,High,<Null>,<Null>,0.003855,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002679,0,163
55718,Polygon Z,{128EB864-D3A2-4B43-B06A-2EB2BC68F50C},10/16/12,High,<Null>,<Null>,0.003894,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00239,0,164
116340,Polygon Z,{94E27E7C-4076-4C04-A494-C9E4D072B515},10/16/12,High,<Null>,<Null>,0.003919,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003597,0,165
82026,Polygon Z,{73F7A354-3CB4-457E-B2E9-B2C30960937F},10/16/12,High,<Null>,<Null>,0.003946,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002817,0,166
4140,Polygon Z,61498637,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002698,0,167
4317,Polygon Z,61496051,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00242,0,168
4419,Polygon Z,61500509,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002879,0,169
4450,Polygon Z,61496715,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002394,0,170
12816,Polygon Z,61498757,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002403,0,171
13353,Polygon Z,61495539,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002511,0,172
21448,Polygon Z,61501327,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004217,0,173
21822,Polygon Z,61497575,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00269,0,174
30217,Polygon Z,61496437,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002395,0,175
38580,Polygon Z,61501349,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002349,0,176
38622,Polygon Z,61499557,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002721,0,177
38831,Polygon Z,61497897,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002469,0,178
47131,Polygon Z,61501333,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002303,0,179
55756,Polygon Z,61499575,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003582,0,180
55805,Polygon Z,61499427,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003603,0,181
55844,Polygon Z,61499333,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002676,0,182
72856,Polygon Z,61499659,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002619,0,183
73438,Polygon Z,61496447,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002557,0,184
81719,Polygon Z,61499617,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004679,0,185
81860,Polygon Z,61500965,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003324,0,186
90772,Polygon Z,61495585,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002451,0,187
107473,Polygon Z,61497921,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00296,0,188
107474,Polygon Z,61501043,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00243,0,189
107476,Polygon Z,61496745,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002688,0,190
116143,Polygon Z,61501225,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002404,0,191
47451,Polygon Z,{7D3EADCE-E50D-4572-96E0-C2F2DF272E44},10/16/12,High,<Null>,<Null>,0.004011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002736,0,192
124652,Polygon Z,61499141,10/16/12,High,<Null>,<Null>,0.004092,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002829,0,193
82025,Polygon Z,{E1566480-9A48-4A69-A97A-6EF2490627DD},10/16/12,High,<Null>,<Null>,0.004152,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003231,0,194
90558,Polygon Z,{421C6E3B-7AA2-496D-899D-8E4E5B098B3D},10/16/12,High,<Null>,<Null>,0.004159,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002564,0,195
12932,Polygon Z,{9AC40372-158D-4B5D-9E79-62ED233520A2},10/16/12,High,<Null>,<Null>,0.004175,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003065,0,196
73196,Polygon Z,{2EA96F94-A3DA-4FCA-8594-E63582FF8A48},10/16/12,High,<Null>,<Null>,0.004183,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003073,0,197
116021,Polygon Z,61499671,10/16/12,High,<Null>,<Null>,0.004205,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004578,0,198
56093,Polygon Z,{1FF3606A-CECC-419E-B6E4-6566BF45462B},10/16/12,High,<Null>,<Null>,0.0043,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002926,0,199
107605,Polygon Z,{B8E90D56-9EE1-4AED-851D-5A0A76582380},10/16/12,High,<Null>,<Null>,0.0044,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003216,0,200
133386,Polygon Z,{10CA4E05-A690-4929-822D-5D0C30461A7B},10/16/12,High,<Null>,<Null>,0.004463,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002694,0,201
90586,Polygon Z,{3C9244CF-22F9-40BA-BD83-2143644316B4},10/16/12,High,<Null>,<Null>,0.004515,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003267,0,202
56094,Polygon Z,{FB69C924-C764-4D56-ACE8-64E60379934E},10/16/12,High,<Null>,<Null>,0.004528,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003419,0,203
21725,Polygon Z,{44C30A74-32A1-4558-B88E-8D5AC43F168B},10/16/12,High,<Null>,<Null>,0.004615,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00348,0,204
90223,Polygon Z,{D69AA5E9-A762-4F72-9C55-9DDCCCC828C8},10/16/12,High,<Null>,<Null>,0.004672,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002949,0,205
73300,Polygon Z,{CA1052BB-6586-4560-ABFF-CDA7188769AD},10/16/12,High,<Null>,<Null>,0.004775,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00306,0,206
12966,Polygon Z,{2BB1E544-2426-4E53-83D6-DAC795E0CBD9},10/16/12,High,<Null>,<Null>,0.004894,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003115,0,207
4316,Polygon Z,{55C8467C-AE3B-4EA1-9F7A-F85DCC2346B7},10/16/12,High,<Null>,<Null>,0.004901,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.0032,0,208
39239,Polygon Z,{361CDDE9-CC9D-4072-9465-3619C5F65705},10/16/12,High,<Null>,<Null>,0.004986,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003867,0.000001,209
125070,Polygon Z,{24E59B92-6114-4882-89B4-2FC05239A91B},10/16/12,High,<Null>,<Null>,0.004992,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002889,0.000001,210
21526,Polygon Z,61499115,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003006,0,211
21949,Polygon Z,61496515,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003525,0.000001,212
30351,Polygon Z,61496047,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002868,0.000001,213
38724,Polygon Z,61501293,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003158,0,214
47054,Polygon Z,61499645,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003151,0,215
55683,Polygon Z,61499403,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00327,0.000001,216
55807,Polygon Z,61501279,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004929,0.000001,217
56029,Polygon Z,61500829,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002771,0.000001,218
56212,Polygon Z,61495597,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002697,0.000001,219
64794,Polygon Z,61500851,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002757,0.000001,220
72827,Polygon Z,61499593,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003135,0,221
90743,Polygon Z,61496809,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002844,0,222
99288,Polygon Z,61500535,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003896,0,223
107437,Polygon Z,61498805,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003151,0.000001,224
107776,Polygon Z,61497149,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003061,0,225
116479,Polygon Z,61496417,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002698,0,226
90480,Polygon Z,{554DC949-4F88-4458-B271-D8352B83CAFD},10/16/12,High,<Null>,<Null>,0.005065,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002716,0.000001,227
47091,Polygon Z,{816B9C77-5B8D-4742-BFB5-61D7C030B9C4},10/16/12,High,<Null>,<Null>,0.00511,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003124,0.000001,228
38695,Polygon Z,{1FA36449-7D29-48C2-B28F-B715C26FF8F8},10/16/12,High,<Null>,<Null>,0.005117,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003667,0.000001,229
90646,Polygon Z,{5C8F8D1C-0692-4FA2-8AAD-C8340B1C131A},10/16/12,High,<Null>,<Null>,0.005134,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003598,0.000001,230
90644,Polygon Z,{C2598B6D-FA33-4581-9040-DF8D3D4EF048},10/16/12,High,<Null>,<Null>,0.00548,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003365,0.000001,231
39205,Polygon Z,{080D78AD-C87D-4123-AEF1-E3836AFE38D1},10/16/12,High,<Null>,<Null>,0.005908,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003348,0.000001,232
4417,Polygon Z,61497335,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004383,0.000001,233
4489,Polygon Z,61496199,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00422,0.000001,234
4524,Polygon Z,61495495,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003317,0.000001,235
13382,Polygon Z,61495529,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003429,0.000001,236
38725,Polygon Z,61498893,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003781,0.000001,237
38973,Polygon Z,61496531,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003184,0.000001,238
47452,Polygon Z,61496487,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004208,0.000001,239
55808,Polygon Z,61498323,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003596,0.000001,240
55949,Polygon Z,61498033,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003486,0.000001,241
55988,Polygon Z,61497837,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003462,0.000001,242
56117,Polygon Z,61500455,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003783,0.000001,243
64464,Polygon Z,61498769,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003084,0.000001,244
64704,Polygon Z,61496017,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003146,0.000001,245
64759,Polygon Z,61501007,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003157,0.000001,246
73230,Polygon Z,61500759,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003546,0.000001,247
81761,Polygon Z,61499009,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003568,0.000001,248
99014,Polygon Z,61497909,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003597,0.000001,249
99442,Polygon Z,61495817,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003448,0.000001,250
107472,Polygon Z,61498449,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003149,0.000001,251
133491,Polygon Z,61498687,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002962,0.000001,252
133533,Polygon Z,61499213,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003052,0.000001,253
30106,Polygon Z,{E70FD7DD-B9BD-4022-BB7A-A83287340AAE},10/16/12,High,<Null>,<Null>,0.006423,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004099,0.000001,254
125209,Polygon Z,{42A705BC-0C6E-48F6-ADD1-149FC6962B2E},10/16/12,High,<Null>,<Null>,0.006687,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003753,0.000001,255
4661,Polygon Z,{3F1F6B20-82C1-4D92-8FF5-26431E0E5668},10/16/12,High,<Null>,<Null>,0.0068,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00481,0.000001,256
47475,Polygon Z,{E46BF60C-67D6-4432-B3B9-48EE245EE89A},10/16/12,High,<Null>,<Null>,0.00689,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003873,0.000001,257
13216,Polygon Z,61496321,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003431,0.000001,258
30615,Polygon Z,61500465,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003669,0.000001,259
39077,Polygon Z,61496543,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,Reservoir,Reservoir: Reservoir Type = Treatment,Unspecified,0.003245,0.000001,260
47175,Polygon Z,61499445,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004742,0.000001,261
55887,Polygon Z,61501095,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.0032,0.000001,262
64636,Polygon Z,61500949,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003383,0.000001,263
99505,Polygon Z,61496061,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003257,0.000001,264
116112,Polygon Z,61498915,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004232,0.000001,265
118597,Polygon Z,61496569,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,Reservoir,Reservoir: Reservoir Type = Treatment,Unspecified,0.003556,0.000001,266
64466,Polygon Z,{AD430E06-226F-4C4D-840A-4EB6B459896F},10/16/12,High,<Null>,<Null>,0.007398,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004733,0.000001,267
47506,Polygon Z,{B9E76478-23D3-47A1-8C4A-18E68356324A},10/16/12,High,<Null>,<Null>,0.007424,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004721,0.000001,268
21824,Polygon Z,{AD86D3CD-69E8-4E18-A2F5-B6011BD841BF},10/16/12,High,<Null>,<Null>,0.007505,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003932,0.000001,269
13089,Polygon Z,{50B8058A-494B-4C25-B551-DEE6E5F3ED7B},10/16/12,High,<Null>,<Null>,0.007961,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004223,0.000001,270
4616,Polygon Z,61495593,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004938,0.000001,271
39107,Polygon Z,61496075,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003744,0.000001,272
47550,Polygon Z,61496685,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003589,0.000001,273
47579,Polygon Z,61497213,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003431,0.000001,274
81962,Polygon Z,61500675,11/15/02,High,<Null>,<Null>,0.008,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004613,0.000001,275
90438,Polygon Z,61497769,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003772,0.000001,276
125072,Polygon Z,61500983,11/15/02,High,<Null>,<Null>,0.008,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004615,0.000001,277
133452,Polygon Z,61499395,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004808,0.000001,278
99040,Polygon Z,{C63A8D71-5566-47A6-A82D-9B816F1AB236},10/16/12,High,<Null>,<Null>,0.008115,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003839,0.000001,279
