OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
106556,Polygon Z,61500129,10/16/12,High,<Null>,<Null>,0.006549,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003128,0.000001,131,0.365403
132847,Polygon Z,{B9518B6A-953C-4451-B0C3-DCA6D20489FB},10/16/12,High,<Null>,<Null>,0.006584,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003241,0.000001,132,0.371987
115282,Polygon Z,{049B2DF9-79AF-4B06-AE59-70510EC46423},10/16/12,High,<Null>,<Null>,0.006833,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003694,0.000001,133,0.37882
12316,Polygon Z,{B5A92C9C-476C-4BC2-A4F3-EEBC47D82390},10/16/12,High,<Null>,<Null>,0.006894,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003216,0.000001,134,0.385714
20968,Polygon Z,{B833BC05-7F6E-4375-A263-716F48348387},10/16/12,High,<Null>,<Null>,0.006966,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003885,0.000001,135,0.39268
12275,Polygon Z,61499495,11/15/02,High,1492251,Chalgrove Lake,0.007,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004717,0.000001,136,0.39968
98434,Polygon Z,61499269,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003821,0.000001,137,0.40668
106528,Polygon Z,61499805,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003893,0.000001,138,0.41368
115336,Polygon Z,61500139,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003916,0.000001,139,0.42068
124033,Polygon Z,61499335,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006957,0.000001,140,0.42768
89759,Polygon Z,{221ABF9B-E0AC-4AF9-94AE-F5AA18EF6CAA},10/16/12,High,<Null>,<Null>,0.007106,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004504,0.000001,141,0.434786
29497,Polygon Z,{26E4D7D7-FDB9-4E99-B541-11E2F8D3CDAE},10/16/12,High,<Null>,<Null>,0.007426,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003597,0.000001,142,0.442212
21001,Polygon Z,{5DB4445F-E20A-4504-BF73-F16F14BE8934},10/16/12,High,<Null>,<Null>,0.007746,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004777,0.000001,143,0.449958
20848,Polygon Z,{EFC2FE90-473A-4B48-8DD2-E9B2E6F9BC08},10/16/12,High,<Null>,<Null>,0.007876,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004259,0.000001,144,0.457834
12220,Polygon Z,{479E191A-38C0-4AE2-A8B4-2836D13B3D45},10/16/12,High,<Null>,<Null>,0.007877,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004964,0.000001,145,0.465711
3232,Polygon Z,61500133,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004491,0.000001,146,0.473711
72214,Polygon Z,61500061,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004348,0.000001,147,0.481711
72356,Polygon Z,61499609,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004096,0.000001,148,0.489711
72380,Polygon Z,61499377,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003639,0.000001,149,0.497711
81224,Polygon Z,61498943,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004476,0.000001,150,0.505711
89928,Polygon Z,61498555,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003878,0.000001,151,0.513711
81122,Polygon Z,{C3BCA535-3FE4-447A-9521-22C808336D44},10/16/12,High,<Null>,<Null>,0.008123,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00506,0.000001,152,0.521834
132726,Polygon Z,{105B7538-2DDF-4B26-85B3-D00C65802BDC},10/16/12,High,<Null>,<Null>,0.008251,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004266,0.000001,153,0.530085
115283,Polygon Z,{2F270C63-AFD4-4719-BC3C-C07D74632904},10/16/12,High,<Null>,<Null>,0.008341,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005028,0.000001,154,0.538426
106766,Polygon Z,{CB8A262B-AB77-4D4E-BCD5-3B8E4DB4E849},10/16/12,High,<Null>,<Null>,0.008397,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00507,0.000001,155,0.546823
115156,Polygon Z,{9FAA594C-E3F8-4947-A85C-40B74BF206B6},10/16/12,High,<Null>,<Null>,0.008635,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00418,0.000001,156,0.555458
63668,Polygon Z,{48BA1D4A-CDF2-496B-92F5-5AC5882ED372},10/16/12,High,<Null>,<Null>,0.008779,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003809,0.000001,157,0.564237
3097,Polygon Z,{0EC32C8F-7130-4FFA-9658-553146550347},10/16/12,High,<Null>,<Null>,0.008842,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003682,0.000001,158,0.573079
72324,Polygon Z,61499567,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005283,0.000001,159,0.582079
115591,Polygon Z,61499279,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003725,0.000001,160,0.591079
63600,Polygon Z,{59931CE9-B2FE-448E-A090-922F3AA7E618},10/16/12,High,<Null>,<Null>,0.00908,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004028,0.000001,161,0.600159
29441,Polygon Z,{5B693B56-CBB7-448C-8CBD-27FBE74372FE},10/16/12,High,<Null>,<Null>,0.009149,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005918,0.000001,162,0.609308
29251,Polygon Z,{03DFF3A5-4580-4464-A688-6E14080E099C},10/16/12,High,<Null>,<Null>,0.009207,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005066,0.000001,163,0.618515
55177,Polygon Z,61499169,10/16/12,High,<Null>,<Null>,0.009547,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003999,0.000001,164,0.628062
3464,Polygon Z,61498745,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004043,0.000001,165,0.638062
29197,Polygon Z,61499661,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004653,0.000001,166,0.648062
115476,Polygon Z,61499837,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004326,0.000001,167,0.658062
115284,Polygon Z,{5C187AF7-2A53-4283-862E-99A9EFD9B370},10/16/12,High,<Null>,<Null>,0.01037,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004202,0.000001,168,0.668432
29470,Polygon Z,{76CDD87F-553D-4ECF-BCCB-10ECBD0C03E3},10/16/12,High,<Null>,<Null>,0.010701,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005449,0.000001,169,0.679133
89605,Polygon Z,{65037202-B79A-4D89-A49C-C68DBBF42E6D},10/16/12,High,<Null>,<Null>,0.010824,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005706,0.000001,170,0.689957
89604,Polygon Z,{C83690AD-AB0D-4648-A4D4-5A32BF1F2ECE},10/16/12,High,<Null>,<Null>,0.010863,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005362,0.000001,171,0.70082
124282,Polygon Z,61499061,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00431,0.000001,172,0.71182
20761,Polygon Z,{AEE3B25F-31A9-4B1D-BDD7-5EC0377E5B07},10/16/12,High,<Null>,<Null>,0.011021,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.006041,0.000001,173,0.722841
124152,Polygon Z,{5EF78902-EFA5-40E2-934C-1DC424BA830C},10/16/12,High,<Null>,<Null>,0.01145,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005159,0.000001,174,0.734291
98403,Polygon Z,{65A1725C-9105-4920-BC4F-F02A3BE9E8AA},10/16/12,High,<Null>,<Null>,0.011692,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004188,0.000001,175,0.745983
20907,Polygon Z,{8B058B38-E7DA-4F2B-90AA-CBA470E4E5BF},10/16/12,High,<Null>,<Null>,0.011704,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00429,0.000001,176,0.757687
98234,Polygon Z,{1E862D7D-50FF-4D07-985E-7941CCD76C28},10/16/12,High,<Null>,<Null>,0.011969,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.006523,0.000001,177,0.769656
46480,Polygon Z,{410AE907-FACA-42F0-8482-D85565A5B5ED},10/16/12,High,<Null>,<Null>,0.012492,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004531,0.000001,178,0.782148
21002,Polygon Z,61499197,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00431,0.000001,179,0.795148
55309,Polygon Z,61501223,11/15/02,High,<Null>,<Null>,0.013,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005792,0.000001,180,0.808148
63949,Polygon Z,61498859,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005424,0.000001,181,0.821148
98436,Polygon Z,61498819,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005088,0.000001,182,0.834148
115418,Polygon Z,{6AD4C7EC-46A9-4083-B85B-463F62D7EF72},10/16/12,High,<Null>,<Null>,0.013381,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005948,0.000001,183,0.847529
20611,Polygon Z,{BA334653-09A4-4A8F-9BDA-29014AFD952A},10/16/12,High,<Null>,<Null>,0.013936,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004786,0.000001,184,0.861465
21059,Polygon Z,61498869,11/15/02,High,<Null>,<Null>,0.014,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005371,0.000001,185,0.875465
115419,Polygon Z,61501353,11/15/02,High,<Null>,<Null>,0.014,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004813,0.000001,186,0.889465
115450,Polygon Z,61499989,11/15/02,High,<Null>,<Null>,0.014,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00721,0.000001,187,0.903465
98236,Polygon Z,61499955,11/15/02,High,<Null>,<Null>,0.015,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005836,0.000001,188,0.918465
98348,Polygon Z,61499779,11/15/02,High,<Null>,<Null>,0.015,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006891,0.000001,189,0.933465
132782,Polygon Z,61500119,11/15/02,High,<Null>,<Null>,0.017,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006826,0.000002,190,0.950465
115243,Polygon Z,{D18F699F-5172-41C8-821D-D187738D7E3B},10/16/12,High,<Null>,<Null>,0.017853,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.007875,0.000002,191,0.968318
72179,Polygon Z,{443B49FF-7F42-4209-B0C6-1C1ADE127AA9},10/16/12,High,<Null>,<Null>,0.018846,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.006981,0.000002,192,0.987164
29384,Polygon Z,{A0998652-1477-49B3-806D-92F34A63082C},10/16/12,High,<Null>,<Null>,0.019419,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.007079,0.000002,193,1.006583
89452,Polygon Z,{C9344E25-B069-446E-A1FA-E4AA5A87DA7F},10/16/12,High,<Null>,<Null>,0.019926,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.006421,0.000002,194,1.026509
132846,Polygon Z,{CB50A024-D39D-405C-B5E0-96014CF6D41A},10/16/12,High,<Null>,<Null>,0.024202,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.007974,0.000002,195,1.050711
21029,Polygon Z,{1356AD73-9B5C-41D9-8E31-1D3B286ECF80},10/16/12,High,<Null>,<Null>,0.025435,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.008405,0.000003,196,1.076146
55008,Polygon Z,{E756AE72-506F-40B3-9DA7-E021880A6CF5},10/16/12,High,<Null>,<Null>,0.027002,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.008843,0.000003,197,1.103148
98458,Polygon Z,61498937,11/15/02,High,<Null>,<Null>,0.032,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009978,0.000003,198,1.135148
12249,Polygon Z,{BF63A597-20B5-4BE5-AB11-A9E4B30D2B51},10/16/12,High,<Null>,<Null>,0.032219,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.01021,0.000003,199,1.167367
38024,Polygon Z,61500049,11/15/02,High,<Null>,<Null>,0.035,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.013771,0.000004,200,1.202367
72513,Polygon Z,61499091,11/15/02,High,1490669,Carlton Pond,0.035,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.014259,0.000004,201,1.237367
106767,Polygon Z,{CF2EA783-7440-43FC-8350-0DCBEADCC1A5},10/16/12,High,<Null>,<Null>,0.036657,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.010912,0.000004,202,1.274024
106765,Polygon Z,{62947313-4BBF-4554-A9B6-96942052765A},10/16/12,High,<Null>,<Null>,0.037955,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.010474,0.000004,203,1.311979
72405,Polygon Z,{C128FE71-844B-40CD-A6F7-371B0E4F1D6F},10/16/12,High,<Null>,<Null>,0.038346,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.012621,0.000004,204,1.350325
3578,Polygon Z,61498579,11/15/02,High,<Null>,<Null>,0.039,91.7,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.012941,0.000004,205,1.389325
72407,Polygon Z,{854E5221-DF67-4A32-A7E6-6CBBD5ECB254},10/16/12,High,<Null>,<Null>,0.03936,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.013245,0.000004,206,1.428685
115512,Polygon Z,61498873,10/16/12,High,<Null>,<Null>,0.043302,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.013264,0.000004,207,1.471987
29357,Polygon Z,61500123,11/15/02,High,1467025,Lake Gayle,0.045,137.8,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.013159,0.000005,208,1.516987
81096,Polygon Z,{998A1A76-FCBA-4B62-882C-D9BEB17C842F},10/16/12,High,<Null>,<Null>,0.05041,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.013183,0.000005,209,1.567397
72279,Polygon Z,61500059,11/15/02,High,<Null>,<Null>,0.059,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.015519,0.000006,210,1.626397
29359,Polygon Z,{D9B3DA78-F0E1-41E0-9E03-713BBB97EBE7},10/16/12,High,<Null>,<Null>,0.080244,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.019798,0.000008,211,1.706641
46415,Polygon Z,61500085,11/15/02,High,1463025,Bell Lake,0.082,135.6,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.019619,0.000008,212,1.788641
89602,Polygon Z,61500045,11/15/02,High,1464043,Buffalo Lake,0.084,131.1,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.018714,0.000009,213,1.872641
72248,Polygon Z,61499703,11/15/02,High,1475169,Stockton Lake,0.087,131.4,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.018388,0.000009,214,1.959641
106558,Polygon Z,61499827,11/15/02,High,1469523,Little Creek Lake,0.114,140.2,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.027627,0.000012,215,2.073641
21030,Polygon Z,61498595,11/15/02,High,<Null>,<Null>,0.123,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.032647,0.000012,216,2.196641
46336,Polygon Z,61499963,11/15/02,High,1490671,Industrial Waste Pond,0.131,<Null>,2.08E+12,Reservoir,Reservoir: Reservoir Type = Treatment,Unspecified,0.022528,0.000013,217,2.327641
115337,Polygon Z,61501377,10/16/12,High,<Null>,<Null>,0.13205,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.02544,0.000013,218,2.459691
81009,Polygon Z,61499173,11/15/02,High,1467344,Grand View Lake,0.134,141.7,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.023617,0.000014,219,2.593691
12163,Polygon Z,61501359,11/15/02,High,<Null>,<Null>,0.154,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.025357,0.000016,220,2.747691
37845,Polygon Z,61499925,11/15/02,High,1474995,Spring Creek Lake,0.321,133.5,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.044851,0.000033,221,3.068691
63807,Polygon Z,61501351,11/15/02,High,<Null>,<Null>,0.428,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.049738,0.000043,222,3.496691
