OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
13121,Polygon Z,61499783,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001768,0,148
13278,Polygon Z,61498241,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002059,0,149
13381,Polygon Z,61497129,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00244,0,150
21818,Polygon Z,61499619,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001703,0,151
21845,Polygon Z,61500023,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001735,0,152
21944,Polygon Z,61499183,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00177,0,153
21945,Polygon Z,61498833,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002341,0,154
22075,Polygon Z,61498835,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001847,0,155
22211,Polygon Z,61497537,11/15/02,High,<Null>,<Null>,0.002,53.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002445,0,156
30546,Polygon Z,61497115,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002011,0,157
30584,Polygon Z,61499765,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001714,0,158
30648,Polygon Z,61498163,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001624,0,159
30649,Polygon Z,61498169,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004306,0,160
30739,Polygon Z,61498693,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001582,0,161
30884,Polygon Z,61497381,11/15/02,High,<Null>,<Null>,0.002,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001823,0,162
39104,Polygon Z,61497651,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002356,0,163
39176,Polygon Z,61497929,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001834,0,164
39266,Polygon Z,61498133,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002856,0,165
39384,Polygon Z,61501017,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001837,0,166
47283,Polygon Z,61498783,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00146,0,167
47548,Polygon Z,61499865,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00174,0,168
56384,Polygon Z,61499443,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002046,0,169
56387,Polygon Z,61498149,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005359,0,170
56513,Polygon Z,61497531,11/15/02,High,<Null>,<Null>,0.002,53.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002469,0,171
64634,Polygon Z,61498947,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001978,0,172
64700,Polygon Z,61499755,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001718,0,173
64702,Polygon Z,61498887,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001812,0,174
64971,Polygon Z,61499601,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001935,0,175
65035,Polygon Z,61497887,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001983,0,176
73329,Polygon Z,61499537,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001625,0,177
73434,Polygon Z,61497737,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001752,0,178
73436,Polygon Z,61497031,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001934,0,179
73613,Polygon Z,61498073,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002579,0,180
73689,Polygon Z,61497453,11/15/02,High,<Null>,<Null>,0.002,71.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001722,0,181
81796,Polygon Z,61499487,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00198,0,182
82170,Polygon Z,61498395,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001575,0,183
82203,Polygon Z,61498765,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00294,0,184
82466,Polygon Z,61496855,11/15/02,High,<Null>,<Null>,0.002,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002018,0,185
90554,Polygon Z,61499175,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001527,0,186
90740,Polygon Z,61499867,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001953,0,187
90769,Polygon Z,61498343,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001439,0,188
90771,Polygon Z,61497473,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00223,0,189
90982,Polygon Z,61498909,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00164,0,190
98978,Polygon Z,61501301,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001977,0,191
99326,Polygon Z,61499211,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002473,0,192
99408,Polygon Z,61497413,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002022,0,193
99499,Polygon Z,61497689,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001963,0,194
99500,Polygon Z,61497699,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001961,0,195
99501,Polygon Z,61497567,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001866,0,196
107632,Polygon Z,61499707,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001637,0,197
107750,Polygon Z,61499913,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001963,0,198
116316,Polygon Z,61499107,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001902,0,199
116339,Polygon Z,61499131,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00186,0,200
116748,Polygon Z,61501177,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001459,0,201
125136,Polygon Z,61499585,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001897,0,202
125203,Polygon Z,61498855,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002144,0,203
125522,Polygon Z,61498053,11/15/02,High,<Null>,<Null>,0.002,71.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001997,0,204
133655,Polygon Z,61498711,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001689,0,205
133921,Polygon Z,61498577,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001934,0,206
134034,Polygon Z,61497891,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001694,0,207
134035,Polygon Z,61498009,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001974,0,208
82321,Polygon Z,{A1A67D9D-FB5A-41DB-B814-B0462E015CC0},10/16/12,High,<Null>,<Null>,0.002013,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001921,0,209
13124,Polygon Z,61499391,10/16/12,High,<Null>,<Null>,0.002076,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001816,0,210
22210,Polygon Z,{F69F4DAB-47C3-460E-B3B7-5B3119F4D5C6},10/16/12,High,<Null>,<Null>,0.002086,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001898,0,211
82281,Polygon Z,{4E46C297-F204-4690-8F19-E976BC92AF71},10/16/12,High,<Null>,<Null>,0.0021,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001948,0,212
64828,Polygon Z,{C452498D-975E-4147-B66D-061610C63294},10/16/12,High,<Null>,<Null>,0.002121,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001864,0,213
82169,Polygon Z,61499341,10/16/12,High,<Null>,<Null>,0.002123,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001951,0,214
30318,Polygon Z,{0B48952C-81F4-4728-A2D3-39381B2AE359},10/16/12,High,<Null>,<Null>,0.00222,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002005,0,215
30651,Polygon Z,{EA630897-506E-43BC-A499-28F28C5EF9DE},10/16/12,High,<Null>,<Null>,0.00231,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002414,0,216
30216,Polygon Z,{B5CA17C0-E548-476C-8B19-ECA39DB5C586},10/16/12,High,<Null>,<Null>,0.002363,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001903,0,217
82069,Polygon Z,{4CFC54FA-B3D9-4660-AA75-580B5C2677D3},10/16/12,High,<Null>,<Null>,0.002475,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.001965,0,218
82172,Polygon Z,{2A39AEC2-11CD-4414-BD3B-97F9477030AA},10/16/12,High,<Null>,<Null>,0.002527,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002232,0,219
65182,Polygon Z,{56ABCF55-AD8C-426C-9DA2-F6A58330DC1A},10/16/12,High,<Null>,<Null>,0.002546,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001985,0,220
81958,Polygon Z,{7B6AC24D-5E6D-4EB7-A025-D3B54CDDF0AE},10/16/12,High,<Null>,<Null>,0.002634,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002148,0,221
125368,Polygon Z,{11DB6078-994D-4401-8F3E-1765A4F164FB},10/16/12,High,<Null>,<Null>,0.002704,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002313,0,222
12964,Polygon Z,{D4D02176-2AA8-4E90-B9BC-3B957D43D78B},10/16/12,High,<Null>,<Null>,0.002793,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002287,0,223
134005,Polygon Z,{5E6AD3F2-A176-4F61-80FA-A0A09AA26C22},10/16/12,High,<Null>,<Null>,0.002798,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002754,0,224
22295,Polygon Z,{3823326D-087A-4A28-BF26-9F790D8168B6},10/16/12,High,<Null>,<Null>,0.002831,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002613,0,225
81957,Polygon Z,{1AC45B6D-9030-46D9-BB2B-681ECC0524BE},10/16/12,High,<Null>,<Null>,0.002869,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002043,0,226
125133,Polygon Z,{7669556C-B4DA-4F31-8E31-B85B124015F9},10/16/12,High,<Null>,<Null>,0.00296,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002141,0,227
73467,Polygon Z,{F27902FE-0244-44BA-A1A5-FECED656CC04},10/16/12,High,<Null>,<Null>,0.002976,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002357,0,228
4312,Polygon Z,61499669,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002484,0,229
4448,Polygon Z,61497649,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002168,0,230
4766,Polygon Z,61497669,11/15/02,High,<Null>,<Null>,0.003,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00247,0,231
4794,Polygon Z,61498229,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002265,0,232
13252,Polygon Z,61497565,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002105,0,233
13277,Polygon Z,61498799,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002997,0,234
13318,Polygon Z,61499405,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002063,0,235
13403,Polygon Z,61499261,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002265,0,236
13405,Polygon Z,61498253,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005059,0,237
13509,Polygon Z,61497441,11/15/02,High,<Null>,<Null>,0.003,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002307,0,238
21642,Polygon Z,120022502,3/16/04 13:37,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002085,0,239
21723,Polygon Z,61499133,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002472,0,240
21819,Polygon Z,61498867,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002343,0,241
21913,Polygon Z,61497703,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002215,0,242
21947,Polygon Z,61498471,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002303,0,243
30451,Polygon Z,61499979,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002572,0,244
38753,Polygon Z,61499541,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002402,0,245
38754,Polygon Z,61499097,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002151,0,246
47250,Polygon Z,61499507,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002686,0,247
47638,Polygon Z,61499919,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002277,0,248
56178,Polygon Z,61499699,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002489,0,249
56282,Polygon Z,61499113,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002708,0,250
64730,Polygon Z,61499731,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002082,0,251
64868,Polygon Z,61497393,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002724,0,252
73195,Polygon Z,61501183,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002009,0,253
73265,Polygon Z,61498891,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002329,0,254
73301,Polygon Z,61497733,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002321,0,255
73328,Polygon Z,61500043,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002338,0,256
73435,Polygon Z,61497449,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002239,0,257
73650,Polygon Z,61498417,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002563,0,258
81858,Polygon Z,61499209,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002509,0,259
81908,Polygon Z,61499553,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002424,0,260
82171,Polygon Z,120022501,3/16/04 13:37,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002472,0,261
82258,Polygon Z,135958269,6/3/05 4:55,High,<Null>,<Null>,0.003,<Null>,3.0102E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002712,0,262
82322,Polygon Z,61498445,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003241,0,263
82463,Polygon Z,61497687,11/15/02,High,<Null>,<Null>,0.003,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002343,0,264
90804,Polygon Z,61499945,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002317,0,265
90934,Polygon Z,61498273,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002163,0,266
107672,Polygon Z,61498785,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002155,0,267
107752,Polygon Z,61497855,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002183,0,268
107847,Polygon Z,61499825,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002267,0,269
116379,Polygon Z,61499199,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002298,0,270
116477,Polygon Z,61500019,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002238,0,271
116478,Polygon Z,61497815,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002215,0,272
116509,Polygon Z,61499929,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002194,0,273
125103,Polygon Z,61499933,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002263,0,274
125134,Polygon Z,61499749,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002428,0,275
125175,Polygon Z,61497681,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002162,0,276
125205,Polygon Z,61497443,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002432,0,277
125336,Polygon Z,61497621,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002867,0,278
133534,Polygon Z,61501295,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002574,0,279
133653,Polygon Z,61499251,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002384,0,280
133692,Polygon Z,61499037,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002335,0,281
133757,Polygon Z,61499319,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002474,0,282
133920,Polygon Z,61499901,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002108,0,283
134036,Polygon Z,61497799,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00286,0,284
134062,Polygon Z,61498631,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002696,0,285
134105,Polygon Z,61498367,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002242,0,286
134168,Polygon Z,61501009,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001973,0,287
65005,Polygon Z,{6E8646D8-21AF-4BE3-9F83-3F2F83658DBB},10/16/12,High,<Null>,<Null>,0.003002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00226,0,288
39177,Polygon Z,{0BA3393A-9336-4857-A038-1DF91A3523BE},10/16/12,High,<Null>,<Null>,0.003076,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002699,0,289
125486,Polygon Z,{67A5437B-C429-4265-8FD1-B262C6AD11EA},10/16/12,High,<Null>,<Null>,0.003138,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002543,0,290
13123,Polygon Z,{98790417-A4A2-408F-AF91-C575171BB836},10/16/12,High,<Null>,<Null>,0.003184,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002505,0,291
