OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
108408,Polygon Z,61498811,11/15/02,High,<Null>,<Null>,0.002,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001704,0,142
116820,Polygon Z,61498155,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002068,0,143
116895,Polygon Z,61497491,11/15/02,High,<Null>,<Null>,0.002,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001975,0,144
117003,Polygon Z,61498305,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00165,0,145
117259,Polygon Z,135960663,6/1/05 16:26,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001877,0,146
117385,Polygon Z,61496765,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002158,0,147
125801,Polygon Z,61497783,11/15/02,High,<Null>,<Null>,0.002,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002003,0,148
125912,Polygon Z,61496283,11/15/02,High,<Null>,<Null>,0.002,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00165,0,149
134166,Polygon Z,61499489,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002006,0,150
134377,Polygon Z,61496735,11/15/02,High,<Null>,<Null>,0.002,96,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001934,0,151
134642,Polygon Z,61498081,11/15/02,High,<Null>,<Null>,0.002,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001717,0,152
91295,Polygon Z,{D30C3E55-6BF3-4E73-8095-82A7A3A7C08D},10/16/12,High,<Null>,<Null>,0.002036,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002121,0,153
65424,Polygon Z,{BF12FC0D-D88C-42E3-8029-8BAEA259FA4D},10/16/12,High,<Null>,<Null>,0.002095,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001915,0,154
22450,Polygon Z,{CC06B80F-280D-43B0-838F-CA85B8D0632E},10/16/12,High,<Null>,<Null>,0.002261,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002136,0,155
134289,Polygon Z,{F2C89F14-5E53-4854-9D13-92684BA0E1CC},10/16/12,High,<Null>,<Null>,0.002382,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002356,0,156
91103,Polygon Z,{F9174877-DFF3-4980-B62A-40B591ACE86B},10/16/12,High,<Null>,<Null>,0.002384,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001893,0,157
74058,Polygon Z,{7560A839-DA2D-424A-9646-67DF1C079B41},10/16/12,High,<Null>,<Null>,0.002393,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002496,0,158
22603,Polygon Z,{CABA3EF8-6A31-4B0D-979C-2D93ACBB73C6},10/16/12,High,<Null>,<Null>,0.002424,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001831,0,159
134253,Polygon Z,{090D9D87-94CC-464B-B4F1-8892DE6738C7},10/16/12,High,<Null>,<Null>,0.002444,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002101,0,160
73762,Polygon Z,{C678AD60-89E7-415E-9F57-96AEE3D33E54},10/16/12,High,<Null>,<Null>,0.002457,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00195,0,161
39816,Polygon Z,{F46D65FE-FDE4-4E81-8D25-969FB3DC42A3},10/16/12,High,<Null>,<Null>,0.002472,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001999,0,162
65644,Polygon Z,{6F95C68E-77F6-40ED-965C-94AFE54B13C9},10/16/12,High,<Null>,<Null>,0.002526,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002538,0,163
65182,Polygon Z,{56ABCF55-AD8C-426C-9DA2-F6A58330DC1A},10/16/12,High,<Null>,<Null>,0.002546,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001985,0,164
13724,Polygon Z,{F970F5D5-25F3-4B1A-B396-04D31BFAA1D7},10/16/12,High,<Null>,<Null>,0.002592,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002288,0,165
22294,Polygon Z,{761B0EF6-2CE7-4598-BA20-6B719164037E},10/16/12,High,<Null>,<Null>,0.002681,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003161,0,166
5067,Polygon Z,{937958AD-760E-4980-BABE-BC91484BA1BA},10/16/12,High,<Null>,<Null>,0.00269,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002526,0,167
65547,Polygon Z,{75BB9F9B-0209-4422-935C-C9B79050E221},10/16/12,High,<Null>,<Null>,0.00272,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002035,0,168
125553,Polygon Z,{3B464D62-ACD5-4491-B6F1-ECFDFD11D24F},10/16/12,High,<Null>,<Null>,0.002723,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002343,0,169
91297,Polygon Z,61496153,10/16/12,High,<Null>,<Null>,0.00273,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002324,0,170
117044,Polygon Z,{93C1EEB8-D47B-4067-B2F6-180C9C6A3F4D},10/16/12,High,<Null>,<Null>,0.002779,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002377,0,171
82810,Polygon Z,61498703,10/16/12,High,<Null>,<Null>,0.002874,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00258,0,172
125732,Polygon Z,{8673A068-7676-4E8C-8AD8-B4B426DC631F},10/16/12,High,<Null>,<Null>,0.00295,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002832,0,173
48195,Polygon Z,7762cf27-dfc4-41ca-8dfd-4b273293b5c0,10/1/12,High,<Null>,<Null>,0.002963,<Null>,3.0102E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002075,0,174
4873,Polygon Z,61498121,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002151,0,175
4950,Polygon Z,61498885,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002744,0,176
14073,Polygon Z,61496467,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002289,0,177
22605,Polygon Z,61498627,11/15/02,High,<Null>,<Null>,0.003,89.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002131,0,178
22707,Polygon Z,61498029,11/15/02,High,<Null>,<Null>,0.003,80.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002022,0,179
22708,Polygon Z,61497997,11/15/02,High,<Null>,<Null>,0.003,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002243,0,180
39454,Polygon Z,61498747,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002214,0,181
39455,Polygon Z,61498573,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002508,0,182
39529,Polygon Z,61500939,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002205,0,183
39788,Polygon Z,61498813,11/15/02,High,<Null>,<Null>,0.003,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001957,0,184
47873,Polygon Z,61498587,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002584,0,185
47943,Polygon Z,61497477,11/15/02,High,<Null>,<Null>,0.003,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002481,0,186
48070,Polygon Z,61501013,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002281,0,187
48233,Polygon Z,61498581,11/15/02,High,<Null>,<Null>,0.003,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00224,0,188
56425,Polygon Z,61499753,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002668,0,189
65450,Polygon Z,61496309,11/15/02,High,<Null>,<Null>,0.003,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00232,0,190
73612,Polygon Z,61499745,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002101,0,191
73836,Polygon Z,61497267,11/15/02,High,<Null>,<Null>,0.003,59.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002381,0,192
73884,Polygon Z,61501005,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002149,0,193
74101,Polygon Z,61495955,11/15/02,High,<Null>,<Null>,0.003,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002129,0,194
74327,Polygon Z,61497057,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002178,0,195
90906,Polygon Z,61499673,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00255,0,196
91294,Polygon Z,61497637,11/15/02,High,<Null>,<Null>,0.003,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002365,0,197
99776,Polygon Z,61500945,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002324,0,198
99873,Polygon Z,61497827,11/15/02,High,<Null>,<Null>,0.003,65.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00217,0,199
108148,Polygon Z,61497227,11/15/02,High,<Null>,<Null>,0.003,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002177,0,200
126172,Polygon Z,61501019,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002052,0,201
91336,Polygon Z,{60FAB24A-EEC5-41C4-97CE-6AE4BE239A41},10/16/12,High,<Null>,<Null>,0.00302,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002305,0,202
56896,Polygon Z,{D72F8457-46A3-4295-8880-D7B4417AED20},10/16/12,High,<Null>,<Null>,0.003146,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002157,0,203
30953,Polygon Z,{947FA6A7-A042-4CA8-A086-C76BCBD87EA5},10/16/12,High,<Null>,<Null>,0.003192,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002257,0,204
13762,Polygon Z,{A83E39EA-051B-46C9-A236-46B68DAE39E1},10/16/12,High,<Null>,<Null>,0.003292,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00251,0,205
39679,Polygon Z,{7FAC09CB-5946-491F-9C1A-1D26D18624E5},10/16/12,High,<Null>,<Null>,0.003403,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002426,0,206
31269,Polygon Z,{74E38D71-D4ED-4351-B5A0-4AE78DEE5528},10/16/12,High,<Null>,<Null>,0.003697,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002861,0,207
65543,Polygon Z,{0BBAA6C5-2C8D-48A0-9731-695D63791D97},10/16/12,High,<Null>,<Null>,0.003741,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00407,0,208
13864,Polygon Z,61498967,10/16/12,High,<Null>,<Null>,0.003816,89.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002558,0,209
5171,Polygon Z,61498895,11/15/02,High,<Null>,<Null>,0.004,89.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003566,0,210
22293,Polygon Z,61498623,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002882,0,211
31421,Polygon Z,61497159,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002418,0,212
31422,Polygon Z,61497025,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002847,0,213
39723,Polygon Z,61498547,11/15/02,High,<Null>,<Null>,0.004,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002496,0,214
39790,Polygon Z,61497661,11/15/02,High,<Null>,<Null>,0.004,59.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002697,0,215
48069,Polygon Z,61498617,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002516,0,216
48072,Polygon Z,61501035,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002466,0,217
65397,Polygon Z,61501067,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002259,0,218
73835,Polygon Z,61497917,11/15/02,High,<Null>,<Null>,0.004,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002824,0,219
91101,Polygon Z,61499217,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003157,0,220
91104,Polygon Z,61497625,11/15/02,High,<Null>,<Null>,0.004,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00303,0,221
99774,Polygon Z,61498951,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002557,0,222
99842,Polygon Z,61501059,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003308,0,223
100281,Polygon Z,61497759,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002533,0,224
108103,Polygon Z,61497577,11/15/02,High,<Null>,<Null>,0.004,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002635,0,225
108175,Polygon Z,61501011,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002535,0,226
108283,Polygon Z,61495839,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002544,0,227
116818,Polygon Z,61498979,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003051,0,228
22606,Polygon Z,61498517,10/16/12,High,<Null>,<Null>,0.004005,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002505,0,229
125415,Polygon Z,{92B87F33-BF59-491F-979E-A07255B0B4A2},10/16/12,High,<Null>,<Null>,0.004117,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002782,0,230
108146,Polygon Z,{A1372514-2DB6-446A-BE57-F8DB0AF8B835},10/16/12,High,<Null>,<Null>,0.004141,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002834,0,231
125593,Polygon Z,{7B03C8F6-EB05-4021-BEBF-8C33094AAA3A},10/16/12,High,<Null>,<Null>,0.004273,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003044,0,232
82697,Polygon Z,{8AA8CC6C-5191-4E58-BECD-EEE12BB0ABF7},10/16/12,High,<Null>,<Null>,0.004301,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003034,0,233
108174,Polygon Z,61498475,10/16/12,High,<Null>,<Null>,0.004337,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002924,0,234
108319,Polygon Z,{37FF6238-9591-4403-B8C1-03C816B44BB6},10/16/12,High,<Null>,<Null>,0.004486,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002772,0,235
48197,Polygon Z,{11461E41-C5A6-4B1E-8708-75E437729C52},10/16/12,High,<Null>,<Null>,0.004606,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002726,0,236
73966,Polygon Z,{6AE3912D-BF77-4774-A9E3-28EE47E01DC2},10/16/12,High,<Null>,<Null>,0.004945,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002951,0.000001,237
4762,Polygon Z,61499533,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003869,0.000001,238
22341,Polygon Z,61497553,11/15/02,High,<Null>,<Null>,0.005,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003166,0.000001,239
30918,Polygon Z,61500889,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002796,0.000001,240
31456,Polygon Z,61497131,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003107,0,241
31497,Polygon Z,61497481,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002957,0.000001,242
39237,Polygon Z,61499727,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002681,0,243
40034,Polygon Z,61497487,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003572,0,244
56584,Polygon Z,61498233,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002935,0,245
56611,Polygon Z,61497819,11/15/02,High,<Null>,<Null>,0.005,93,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003075,0.000001,246
56676,Polygon Z,61498567,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003146,0.000001,247
56744,Polygon Z,61498223,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003111,0.000001,248
73885,Polygon Z,61500941,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003196,0.000001,249
82560,Polygon Z,61500881,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002635,0.000001,250
82841,Polygon Z,61498521,11/15/02,High,<Null>,<Null>,0.005,80.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003067,0.000001,251
91102,Polygon Z,61497965,11/15/02,High,<Null>,<Null>,0.005,93,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002672,0,252
91592,Polygon Z,61497041,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002773,0,253
108244,Polygon Z,61501329,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002603,0,254
116819,Polygon Z,61498741,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002894,0.000001,255
117186,Polygon Z,61496305,11/15/02,High,<Null>,<Null>,0.005,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003381,0.000001,256
125670,Polygon Z,61498569,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002785,0,257
125836,Polygon Z,61498727,11/15/02,High,<Null>,<Null>,0.005,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003393,0,258
134167,Polygon Z,61499105,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002993,0.000001,259
134290,Polygon Z,61500931,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002811,0,260
134376,Polygon Z,61500997,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003553,0.000001,261
65144,Polygon Z,{89C4F984-3BCA-4C97-B7D1-4F9CA49D9EC3},10/16/12,High,<Null>,<Null>,0.005079,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003487,0.000001,262
117158,Polygon Z,{605FCCFF-4D8D-40FC-8687-28F836CFA8E5},10/16/12,High,<Null>,<Null>,0.005202,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003612,0.000001,263
117101,Polygon Z,{30813656-AC16-4DA5-9FD6-619ABB711EE6},10/16/12,High,<Null>,<Null>,0.005225,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003978,0.000001,264
125878,Polygon Z,{9DBC663D-B356-4896-9EBF-1320A52EB2C7},10/16/12,High,<Null>,<Null>,0.005374,62.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003936,0.000001,265
5104,Polygon Z,{D3C64741-E9A0-42ED-950A-8C1C6333E5CF},10/16/12,High,<Null>,<Null>,0.005694,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003604,0.000001,266
4793,Polygon Z,61499031,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003186,0.000001,267
13966,Polygon Z,61498359,11/15/02,High,<Null>,<Null>,0.006,80.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00291,0.000001,268
22913,Polygon Z,61497865,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003168,0.000001,269
30781,Polygon Z,61499041,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003081,0.000001,270
47942,Polygon Z,61498601,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003251,0.000001,271
48097,Polygon Z,61501085,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002952,0.000001,272
48415,Polygon Z,61496705,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003032,0.000001,273
48453,Polygon Z,61497089,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003073,0.000001,274
56610,Polygon Z,61498843,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003686,0.000001,275
74287,Polygon Z,61497293,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003495,0.000001,276
82558,Polygon Z,61497839,11/15/02,High,<Null>,<Null>,0.006,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003136,0.000001,277
91407,Polygon Z,61498749,11/15/02,High,<Null>,<Null>,0.006,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003497,0.000001,278
