OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
13933,Polygon Z,61495463,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002036,0,141,0.13339
14005,Polygon Z,61495615,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001913,0,142,0.13539
14298,Polygon Z,61500643,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001624,0,143,0.13739
22388,Polygon Z,61495045,11/15/02,High,<Null>,<Null>,0.002,93,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001607,0,144,0.13939
22536,Polygon Z,61495131,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001819,0,145,0.14139
22773,Polygon Z,61496375,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001737,0,146,0.14339
23049,Polygon Z,61496227,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002063,0,147,0.14539
23117,Polygon Z,61496629,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001897,0,148,0.14739
31101,Polygon Z,61495099,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0018,0,149,0.14939
31341,Polygon Z,61496177,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002188,0,150,0.15139
31778,Polygon Z,61496265,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001808,0,151,0.15339
39593,Polygon Z,62589824,11/27/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001981,0,152,0.15539
39623,Polygon Z,61495227,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001916,0,153,0.15739
39856,Polygon Z,61495457,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001907,0,154,0.15939
40070,Polygon Z,135655212,5/16/05 13:31,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002309,0,155,0.16139
48132,Polygon Z,61495141,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001926,0,156,0.16339
48160,Polygon Z,61494991,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002145,0,157,0.16539
48534,Polygon Z,61496983,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001941,0,158,0.16739
48664,Polygon Z,61496297,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00199,0,159,0.16939
48776,Polygon Z,61496537,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00176,0,160,0.17139
48777,Polygon Z,61495945,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00198,0,161,0.17339
57200,Polygon Z,61495423,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001771,0,162,0.17539
57413,Polygon Z,61496185,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001981,0,163,0.17739
57438,Polygon Z,61496547,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0021,0,164,0.17939
65425,Polygon Z,61494963,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002204,0,165,0.18139
65499,Polygon Z,61495473,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001945,0,166,0.18339
65714,Polygon Z,61496295,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001884,0,167,0.18539
65949,Polygon Z,61496323,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001646,0,168,0.18739
65992,Polygon Z,61496337,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001928,0,169,0.18939
73967,Polygon Z,61495257,11/15/02,High,<Null>,<Null>,0.002,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001778,0,170,0.19139
74166,Polygon Z,61495533,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001543,0,171,0.19339
74365,Polygon Z,61496673,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001481,0,172,0.19539
82771,Polygon Z,61495297,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001809,0,173,0.19739
82916,Polygon Z,61495269,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002397,0,174,0.19939
83277,Polygon Z,61495845,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00215,0,175,0.20139
83352,Polygon Z,61496413,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002719,0,176,0.20339
91661,Polygon Z,61496089,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001847,0,177,0.20539
99811,Polygon Z,61500267,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001804,0,178,0.20739
99910,Polygon Z,61495841,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001672,0,179,0.20939
99980,Polygon Z,61495259,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002648,0,180,0.21139
108523,Polygon Z,61495665,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002083,0,181,0.21339
108592,Polygon Z,61500551,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002045,0,182,0.21539
108593,Polygon Z,61495805,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001665,0,183,0.21739
108732,Polygon Z,61496805,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001575,0,184,0.21939
108734,Polygon Z,61495701,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001779,0,185,0.22139
108828,Polygon Z,61496335,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001807,0,186,0.22339
108895,Polygon Z,61500663,11/15/02,High,<Null>,<Null>,0.002,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001646,0,187,0.22539
108978,Polygon Z,61496605,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00177,0,188,0.22739
116863,Polygon Z,61494987,11/15/02,High,<Null>,<Null>,0.002,114.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001966,0,189,0.22939
117073,Polygon Z,61495681,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001682,0,190,0.23139
117261,Polygon Z,61496303,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002451,0,191,0.23339
117263,Polygon Z,61495429,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001731,0,192,0.23539
125641,Polygon Z,61495161,11/15/02,High,<Null>,<Null>,0.002,99.1,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.001976,0,193,0.23739
126024,Polygon Z,61496023,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002269,0,194,0.23939
126026,Polygon Z,61495335,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00164,0,195,0.24139
126225,Polygon Z,61495707,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001947,0,196,0.24339
126462,Polygon Z,61496393,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001936,0,197,0.24539
134438,Polygon Z,61495393,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001828,0,198,0.24739
134572,Polygon Z,61495441,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002071,0,199,0.24939
134681,Polygon Z,61495331,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001788,0,200,0.25139
134750,Polygon Z,61495307,11/15/02,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001981,0,201,0.25339
134817,Polygon Z,61495399,7/30/10 6:27,High,<Null>,<Null>,0.002,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001986,0,202,0.25539
117268,Polygon Z,{CF105CE4-A5F0-43D9-926F-A0E7382D11A7},10/16/12,High,<Null>,<Null>,0.002011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001869,0,203,0.257401
31424,Polygon Z,61495411,10/16/12,High,<Null>,<Null>,0.002019,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001784,0,204,0.25942
134292,Polygon Z,{B18A5DD4-DA0D-4966-98F7-AD334EF79250},10/16/12,High,<Null>,<Null>,0.002041,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002442,0,205,0.261461
74247,Polygon Z,{B59CCB4E-951D-43EC-8B93-4C16457E26C9},10/16/12,High,<Null>,<Null>,0.002052,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001804,0,206,0.263513
117102,Polygon Z,{B3F64058-8879-4DBF-9D59-C6A0C1F604E5},10/16/12,High,<Null>,<Null>,0.002059,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001904,0,207,0.265572
31664,Polygon Z,61496505,10/16/12,High,<Null>,<Null>,0.002125,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002179,0,208,0.267697
48740,Polygon Z,{E0559508-10DE-4361-AA7D-59030DE0F42C},10/16/12,High,<Null>,<Null>,0.002227,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001788,0,209,0.269924
116900,Polygon Z,{DDBAA160-8AA6-4860-B8FC-BA6EE918E8B4},10/16/12,High,<Null>,<Null>,0.002234,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001945,0,210,0.272158
108213,Polygon Z,{5EEDA60B-4FFA-417C-AF06-C6828B45D92C},10/16/12,High,<Null>,<Null>,0.002276,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002046,0,211,0.274434
108525,Polygon Z,{56FD4A51-FDBD-4BC6-89B7-12C80BB48A42},10/16/12,High,<Null>,<Null>,0.002296,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001889,0,212,0.27673
31035,Polygon Z,{D2A4CADB-04F2-4B7D-9F1F-0A8E9D687A52},10/16/12,High,<Null>,<Null>,0.002358,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002001,0,213,0.279088
74248,Polygon Z,{99404037-5B65-45C0-A5E8-A59A14AEFB5B},10/16/12,High,<Null>,<Null>,0.002438,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002925,0,214,0.281526
65607,Polygon Z,{EC055706-C1AD-4170-94A1-B9C374BF043D},10/16/12,High,<Null>,<Null>,0.002448,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002088,0,215,0.283974
5138,Polygon Z,{64467396-0EAB-42AA-B869-EBEABFACACB1},10/16/12,High,<Null>,<Null>,0.002477,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002033,0,216,0.286451
22490,Polygon Z,{5600D719-2AEC-44C4-B8E8-C07341F13B89},10/16/12,High,<Null>,<Null>,0.002552,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002099,0,217,0.289003
100113,Polygon Z,{D8F02DA6-6738-44B6-93B6-604AEEFF039C},10/16/12,High,<Null>,<Null>,0.002578,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002632,0,218,0.291581
57332,Polygon Z,61495829,10/16/12,High,<Null>,<Null>,0.002584,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002109,0,219,0.294165
5206,Polygon Z,{EB2524A4-14A0-40F6-A868-C63C5EE07305},10/16/12,High,<Null>,<Null>,0.00263,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002399,0,220,0.296795
74583,Polygon Z,{67005272-ADD9-481D-8413-87B3A6E6624C},10/16/12,High,<Null>,<Null>,0.002631,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002474,0,221,0.299426
125880,Polygon Z,{C4FC7131-33BA-417D-B765-AA85CEFE0228},10/16/12,High,<Null>,<Null>,0.002679,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003742,0,222,0.302105
65718,Polygon Z,{0DF9A231-7955-4BF3-B7AA-6E06E2B53DA4},10/16/12,High,<Null>,<Null>,0.002793,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00236,0,223,0.304898
134332,Polygon Z,61495065,10/16/12,High,<Null>,<Null>,0.002912,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002785,0,224,0.30781
14263,Polygon Z,{C04F9F99-5BD1-4B1F-BE71-98214837C7D0},10/16/12,High,<Null>,<Null>,0.00294,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002451,0,225,0.31075
5024,Polygon Z,61494985,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002702,0,226,0.31375
5173,Polygon Z,61495639,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002507,0,227,0.31675
5507,Polygon Z,135655202,5/16/05 13:31,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002148,0,228,0.31975
5541,Polygon Z,61496367,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002185,0,229,0.32275
13788,Polygon Z,61495019,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002092,0,230,0.32575
13827,Polygon Z,61495319,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002658,0,231,0.32875
14341,Polygon Z,61495891,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00344,0,232,0.33175
22419,Polygon Z,61495001,11/15/02,High,<Null>,<Null>,0.003,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002557,0,233,0.33475
23012,Polygon Z,135655214,5/16/05 13:31,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002497,0,234,0.33775
31423,Polygon Z,61495499,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002399,0,235,0.34075
39592,Polygon Z,61495751,11/15/02,High,<Null>,<Null>,0.003,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002523,0,236,0.34375
39681,Polygon Z,61495613,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002043,0,237,0.34675
39683,Polygon Z,61495013,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002231,0,238,0.34975
39858,Polygon Z,61495247,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002905,0,239,0.35275
48100,Polygon Z,61495517,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002007,0,240,0.35575
48158,Polygon Z,61495477,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00201,0,241,0.35875
48199,Polygon Z,61494973,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002611,0,242,0.36175
48268,Polygon Z,61495643,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002903,0,243,0.36475
48454,Polygon Z,61495897,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002072,0,244,0.36775
57287,Polygon Z,61495633,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002436,0,245,0.37075
57382,Polygon Z,61496631,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003135,0,246,0.37375
65715,Polygon Z,61496095,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002157,0,247,0.37675
65716,Polygon Z,61495997,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002725,0,248,0.37975
65792,Polygon Z,61495391,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003336,0,249,0.38275
65948,Polygon Z,61496641,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00224,0,250,0.38575
65993,Polygon Z,61496423,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00262,0,251,0.38875
74101,Polygon Z,61495955,11/15/02,High,<Null>,<Null>,0.003,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002129,0,252,0.39175
74404,Polygon Z,61496067,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002377,0,253,0.39475
83099,Polygon Z,61496525,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002009,0,254,0.39775
91409,Polygon Z,61495251,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002208,0,255,0.40075
91593,Polygon Z,61495379,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00349,0,256,0.40375
91635,Polygon Z,61495375,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002453,0,257,0.40675
91775,Polygon Z,61496215,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003255,0,258,0.40975
91845,Polygon Z,61496689,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002124,0,259,0.41275
99879,Polygon Z,61495125,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002147,0,260,0.41575
109082,Polygon Z,61496281,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004052,0,261,0.41875
117262,Polygon Z,61495873,11/15/02,High,<Null>,<Null>,0.003,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003096,0,262,0.42175
117646,Polygon Z,61496299,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002429,0,263,0.42475
125736,Polygon Z,61495041,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002524,0,264,0.42775
126220,Polygon Z,61496443,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003176,0,265,0.43075
126224,Polygon Z,61495735,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002293,0,266,0.43375
134293,Polygon Z,61500207,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002168,0,267,0.43675
134331,Polygon Z,61495135,11/15/02,High,<Null>,<Null>,0.003,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002719,0,268,0.43975
134574,Polygon Z,61495255,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002818,0,269,0.44275
134749,Polygon Z,61495363,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002373,0,270,0.44575
134861,Polygon Z,61497153,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002098,0,271,0.44875
134976,Polygon Z,61496723,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002566,0,272,0.45175
135018,Polygon Z,61495953,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002296,0,273,0.45475
135144,Polygon Z,61496287,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002335,0,274,0.45775
56779,Polygon Z,{BFD46BE7-71BD-410D-932D-D3528B4142B3},10/16/12,High,<Null>,<Null>,0.003058,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002258,0,275,0.460808
65365,Polygon Z,{8FFEFD58-B74D-48B7-B3B6-5AE12ED11C41},10/16/12,High,<Null>,<Null>,0.003189,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002173,0,276,0.463997
66026,Polygon Z,61495789,10/16/12,High,<Null>,<Null>,0.003238,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002453,0,277,0.467235
134502,Polygon Z,{99DFDB84-73ED-4776-B78E-76D4656F8B40},10/16/12,High,<Null>,<Null>,0.003397,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002604,0,278,0.470632
