OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
38481,Polygon Z,61498443,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002513,0,139,0.207783
46913,Polygon Z,61497195,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002198,0,140,0.210783
47020,Polygon Z,61500877,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002776,0,141,0.213783
47133,Polygon Z,61497859,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.001952,0,142,0.216783
55430,Polygon Z,61497055,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002284,0,143,0.219783
55576,Polygon Z,61498641,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002144,0,144,0.222783
55847,Polygon Z,61500435,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00282,0,145,0.225783
55913,Polygon Z,61496399,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002234,0,146,0.228783
64409,Polygon Z,61497549,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002131,0,147,0.231783
72857,Polygon Z,61500853,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002388,0,148,0.234783
73049,Polygon Z,61496411,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002124,0,149,0.237783
81385,Polygon Z,61497071,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00214,0,150,0.240783
81553,Polygon Z,61498851,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002077,0,151,0.243783
81613,Polygon Z,61498331,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002686,0,152,0.246783
90144,Polygon Z,61498665,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002527,0,153,0.249783
90148,Polygon Z,61495611,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00221,0,154,0.252783
90264,Polygon Z,61495427,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002306,0,155,0.255783
98901,Polygon Z,61496683,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002244,0,156,0.258783
98936,Polygon Z,61500393,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00219,0,157,0.261783
99041,Polygon Z,61496345,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0025,0,158,0.264783
107239,Polygon Z,61498707,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002271,0,159,0.267783
107362,Polygon Z,61497559,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00242,0,160,0.270783
115660,Polygon Z,61497019,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002301,0,161,0.273783
115941,Polygon Z,61495975,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002631,0,162,0.276783
116054,Polygon Z,61497849,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002482,0,163,0.279783
116147,Polygon Z,61500557,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002265,0,164,0.282783
124578,Polygon Z,61497101,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002448,0,165,0.285783
124653,Polygon Z,61500891,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.001976,0,166,0.288783
124732,Polygon Z,61497789,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002039,0,167,0.291783
133160,Polygon Z,61496365,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002375,0,168,0.294783
133252,Polygon Z,61495799,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002778,0,169,0.297783
133422,Polygon Z,61496847,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00223,0,170,0.300783
133495,Polygon Z,61500441,11/15/02,High,<Null>,<Null>,0.003,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00382,0,171,0.303783
133537,Polygon Z,61495521,11/15/02,High,<Null>,<Null>,0.003,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002116,0,172,0.306783
124510,Polygon Z,{F49AB612-C5CF-4657-B4E2-BC34C9490914},10/16/12,High,<Null>,<Null>,0.003057,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002471,0,173,0.30984
64088,Polygon Z,{BCAC90AC-2FF1-440A-AC05-8406B3E45A62},10/16/12,High,<Null>,<Null>,0.003161,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002183,0,174,0.313001
64325,Polygon Z,{A9C6C624-1F4C-4C06-902D-4BED75E9D601},10/16/12,High,<Null>,<Null>,0.003418,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002878,0,175,0.316419
21281,Polygon Z,{73E3E640-5266-4F69-999E-9DEF801A0F69},10/16/12,High,<Null>,<Null>,0.003433,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002596,0,176,0.319852
38756,Polygon Z,{B42A37F1-0BC3-4F1A-B2B1-845392ECC374},10/16/12,High,<Null>,<Null>,0.003444,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002789,0,177,0.323296
64327,Polygon Z,{1CB0925E-4C91-434F-8D45-D4989BF5E4B8},10/16/12,High,<Null>,<Null>,0.003454,<Null>,2.08E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.003028,0,178,0.32675
29704,Polygon Z,{D9AA51B8-0463-47AE-9B62-0B61D6ED8E61},10/16/12,High,<Null>,<Null>,0.00348,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002587,0,179,0.33023
98843,Polygon Z,{9F0FA55E-755F-4CB2-B8BD-44FAE7253EA5},10/16/12,High,<Null>,<Null>,0.003581,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003479,0,180,0.333811
47056,Polygon Z,{02B30BB4-6C57-4E75-A0F3-E743C98BCB84},10/16/12,High,<Null>,<Null>,0.003622,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002444,0,181,0.337433
124868,Polygon Z,{6DB98919-708A-4937-8911-F8C5A42BBCAC},10/16/12,High,<Null>,<Null>,0.003736,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002852,0,182,0.341169
116114,Polygon Z,{0920AF7B-9029-4FEF-AFF2-3715D2F0539F},10/16/12,High,<Null>,<Null>,0.003755,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002826,0,183,0.344924
21348,Polygon Z,{2F2B2DF5-0815-4BA7-9D0A-D551BDC2DA93},10/16/12,High,<Null>,<Null>,0.003788,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002588,0,184,0.348712
29770,Polygon Z,{84C5B1DB-3F40-45BB-984A-4B2D06E860E3},10/16/12,High,<Null>,<Null>,0.003821,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002564,0,185,0.352533
72981,Polygon Z,{205C3048-28EC-463A-B675-E4BF1AF88F49},10/16/12,High,<Null>,<Null>,0.003829,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003139,0,186,0.356362
98734,Polygon Z,61495691,10/16/12,High,<Null>,<Null>,0.003936,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002465,0,187,0.360298
98732,Polygon Z,61498721,10/16/12,High,<Null>,<Null>,0.003962,<Null>,2.08E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002523,0,188,0.36426
4178,Polygon Z,61500385,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003644,0,189,0.36826
12604,Polygon Z,61501033,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003785,0,190,0.37226
12640,Polygon Z,61496165,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00335,0,191,0.37626
12709,Polygon Z,61498619,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002421,0,192,0.38026
12779,Polygon Z,61498373,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002781,0,193,0.38426
21216,Polygon Z,61496921,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002475,0,194,0.38826
21528,Polygon Z,61496559,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003246,0,195,0.39226
29791,Polygon Z,61496857,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0024,0,196,0.39626
29865,Polygon Z,61498091,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002583,0,197,0.40026
29901,Polygon Z,61497397,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002876,0,198,0.40426
30065,Polygon Z,61500439,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003668,0,199,0.40826
38669,Polygon Z,61500599,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002887,0,200,0.41226
46988,Polygon Z,61495595,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002748,0,201,0.41626
47058,Polygon Z,61500861,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003565,0,202,0.42026
47132,Polygon Z,61498311,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002373,0,203,0.42426
55577,Polygon Z,61496623,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00254,0,204,0.42826
55685,Polygon Z,61496591,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002479,0,205,0.43226
55722,Polygon Z,61500411,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002811,0,206,0.43626
72896,Polygon Z,61500781,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003711,0,207,0.44026
72897,Polygon Z,61500405,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002697,0,208,0.44426
81723,Polygon Z,61496897,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002725,0,209,0.44826
81724,Polygon Z,61496193,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002921,0,210,0.45226
90124,Polygon Z,61501037,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002512,0,211,0.45626
98761,Polygon Z,61498397,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002315,0,212,0.46026
98804,Polygon Z,61498457,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002341,0,213,0.46426
115755,Polygon Z,61496169,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002585,0,214,0.46826
115863,Polygon Z,61498307,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002751,0,215,0.47226
116053,Polygon Z,61497885,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002588,0,216,0.47626
124690,Polygon Z,61495535,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002726,0,217,0.48026
124764,Polygon Z,61500545,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002348,0,218,0.48426
133106,Polygon Z,61497655,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002554,0,219,0.48826
133159,Polygon Z,61497755,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002409,0,220,0.49226
124733,Polygon Z,{2E3655BB-39BE-4B83-BDEA-137A6A698732},10/16/12,High,<Null>,<Null>,0.004027,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00352,0,221,0.496287
107534,Polygon Z,{08C2C8CB-D075-4C8F-9C39-308FADBCC8C9},10/16/12,High,<Null>,<Null>,0.004071,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002861,0,222,0.500358
133249,Polygon Z,{213F124F-049D-4CD7-8432-17B4C0F415C2},10/16/12,High,<Null>,<Null>,0.004314,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002911,0,223,0.504672
133419,Polygon Z,{6466BE40-C37A-4136-9C3A-17BD1F57550A},10/16/12,High,<Null>,<Null>,0.004463,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003244,0,224,0.509135
133193,Polygon Z,{B936C374-7B75-4218-8BF2-04C175868314},10/16/12,High,<Null>,<Null>,0.004756,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003319,0,225,0.513891
133389,Polygon Z,{93340D54-3E58-4BF0-8234-371853B264FD},10/16/12,High,<Null>,<Null>,0.004757,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.002958,0,226,0.518648
21417,Polygon Z,{B4843C74-3BBE-4E58-A272-2D56616A60CD},10/16/12,High,<Null>,<Null>,0.004981,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003241,0.000001,227,0.523629
3798,Polygon Z,61496909,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003109,0.000001,228,0.528629
4062,Polygon Z,61496653,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00301,0,229,0.533629
12639,Polygon Z,61496401,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003101,0.000001,230,0.538629
21283,Polygon Z,61495811,7/21/10 16:44,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002669,0.000001,231,0.543629
21450,Polygon Z,61497199,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002987,0,232,0.548629
21490,Polygon Z,61500541,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003625,0,233,0.553629
21529,Polygon Z,61500419,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004694,0,234,0.558629
29927,Polygon Z,61498533,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003046,0.000001,235,0.563629
30035,Polygon Z,61497219,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002742,0,236,0.568629
38545,Polygon Z,61500519,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003712,0.000001,237,0.573629
38671,Polygon Z,61495373,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003047,0,238,0.578629
38794,Polygon Z,61496445,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003378,0.000001,239,0.583629
46986,Polygon Z,61500707,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003175,0.000001,240,0.588629
47059,Polygon Z,61500813,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003092,0.000001,241,0.593629
47093,Polygon Z,61500833,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003021,0.000001,242,0.598629
47180,Polygon Z,61496849,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002943,0,243,0.603629
72861,Polygon Z,61495413,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003174,0,244,0.608629
81673,Polygon Z,61498177,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00317,0.000001,245,0.613629
98644,Polygon Z,61496917,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003393,0,246,0.618629
98762,Polygon Z,61500521,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003593,0,247,0.623629
115903,Polygon Z,61495795,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003146,0.000001,248,0.628629
116055,Polygon Z,61500591,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003577,0.000001,249,0.633629
116115,Polygon Z,61495525,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002659,0,250,0.638629
133130,Polygon Z,61497015,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002809,0,251,0.643629
133282,Polygon Z,61500887,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003597,0,252,0.648629
90480,Polygon Z,{554DC949-4F88-4458-B271-D8352B83CAFD},10/16/12,High,<Null>,<Null>,0.005065,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002716,0.000001,253,0.653694
30145,Polygon Z,{A1E67384-80FA-4614-8076-08CF6DFAF50D},10/16/12,High,<Null>,<Null>,0.005442,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004153,0.000001,254,0.659136
81675,Polygon Z,{8C734750-C12E-4B4A-9BF7-2C5C6C22D28A},10/16/12,High,<Null>,<Null>,0.005647,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00303,0.000001,255,0.664783
115864,Polygon Z,{F5F6D855-2491-4569-AF6E-8FE1C4E38CFF},10/16/12,High,<Null>,<Null>,0.005747,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003217,0.000001,256,0.67053
12711,Polygon Z,61498415,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002987,0.000001,257,0.67653
12743,Polygon Z,61497691,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003232,0.000001,258,0.68253
12853,Polygon Z,61500395,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003993,0.000001,259,0.68853
21383,Polygon Z,61500823,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003767,0.000001,260,0.69453
21414,Polygon Z,61498501,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003072,0.000001,261,0.70053
21449,Polygon Z,61497607,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003569,0.000001,262,0.70653
21451,Polygon Z,61500825,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005034,0.000001,263,0.71253
29701,Polygon Z,61497229,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003101,0.000001,264,0.71853
30037,Polygon Z,61500559,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003317,0.000001,265,0.72453
38390,Polygon Z,61497409,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00306,0.000001,266,0.73053
38584,Polygon Z,61495447,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003384,0.000001,267,0.73653
38834,Polygon Z,61500401,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004293,0.000001,268,0.74253
46852,Polygon Z,61501137,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00296,0.000001,269,0.74853
46853,Polygon Z,61497037,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003738,0.000001,270,0.75453
46889,Polygon Z,61496019,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003041,0.000001,271,0.76053
46914,Polygon Z,61500681,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004196,0.000001,272,0.76653
55648,Polygon Z,61500871,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00354,0.000001,273,0.77253
64411,Polygon Z,61495401,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003504,0.000001,274,0.77853
81636,Polygon Z,61498591,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003619,0.000001,275,0.78453
81801,Polygon Z,61500367,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003666,0.000001,276,0.79053
90056,Polygon Z,61496107,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003084,0.000001,277,0.79653
